session_id,user_id,track_id,session_intent,intent_encoded,mood_pre,mood_post,delta_mood,efficacy_rating,efficacy_label,tempo_bpm,energy,valence,acousticness,instrumentalness,speechiness,loudness_db,user_mean_mood,mood_pre_centered
sess_02493,user_0052,track_2496,deep_focus,3,23.0,28.7,5.7,8,1,101.3,0.419,0.496,0.529,0.35,0.181,-6.0,34.973684210526315,-11.973684210526315
sess_02494,user_0359,track_0769,mood_uplift,4,9.1,5.7,-3.48,4,0,155.5,0.806,0.316,0.549,0.249,0.124,-4.2,19.333333333333332,-10.233333333333333
sess_02495,user_0302,track_4467,sleep_induction,0,27.5,24.4,-3.11,4,0,95.6,0.714,0.643,0.225,0.035,0.244,-14.1,47.65,-20.15
sess_02496,user_0347,track_2156,anxiety_relief,1,67.4,68.3,0.87,6,0,115.0,0.171,0.625,0.746,0.261,0.365,-20.9,65.16315789473684,2.2368421052631646
sess_02497,user_0257,track_3481,grief_processing,2,35.8,37.7,1.91,5,0,131.7,0.306,0.18,0.551,0.266,0.169,-12.3,36.09411764705882,-0.29411764705882604
sess_02498,user_0384,track_3801,deep_focus,3,13.5,18.7,5.16,6,1,82.5,0.728,0.784,0.136,0.386,0.333,-12.7,27.455555555555556,-13.955555555555556
sess_02499,user_0059,track_2839,mood_uplift,4,13.4,15.5,2.08,4,0,107.3,0.473,0.558,0.686,0.291,0.157,-19.0,12.568,0.8320000000000007
sess_02500,user_0245,track_2143,sleep_induction,0,42.3,40.7,-1.53,5,0,116.8,0.65,0.596,0.315,0.149,0.362,-15.3,34.230000000000004,8.069999999999993
sess_02501,user_0127,track_1561,anxiety_relief,1,10.5,11.3,0.82,5,0,109.2,0.333,0.084,0.21,0.221,0.347,-13.4,14.520000000000001,-4.020000000000001
sess_02502,user_0421,track_1926,grief_processing,2,5.0,15.5,10.45,6,1,87.5,0.147,0.373,0.882,0.048,0.02,-7.0,10.665217391304349,-5.665217391304349
sess_02503,user_0496,track_0401,deep_focus,3,57.3,56.1,-1.13,5,0,110.9,0.244,0.93,0.689,0.435,0.54,-4.4,49.15294117647059,8.147058823529406
sess_02504,user_0041,track_0858,mood_uplift,4,46.0,45.2,-0.75,6,0,46.9,0.697,0.556,0.603,0.145,0.252,-11.4,44.29545454545455,1.7045454545454533
sess_02505,user_0086,track_0116,sleep_induction,0,41.1,43.4,2.24,7,1,112.0,0.797,0.325,0.41,0.037,0.097,-15.1,26.688888888888886,14.411111111111115
sess_02506,user_0109,track_0607,anxiety_relief,1,12.9,19.5,6.62,7,1,118.4,0.147,0.421,0.223,0.051,0.109,-21.1,10.63125,2.2687500000000007
sess_02507,user_0316,track_1099,grief_processing,2,18.5,16.9,-1.6,6,0,142.3,0.382,0.699,0.313,0.249,0.169,-7.0,18.778947368421054,-0.27894736842105416
sess_02508,user_0191,track_0358,deep_focus,3,55.5,50.6,-4.88,5,0,79.1,0.519,0.633,0.308,0.334,0.216,-14.6,58.72631578947368,-3.2263157894736807
sess_02509,user_0287,track_3029,mood_uplift,4,53.3,56.5,3.2,5,0,113.2,0.13,0.649,0.417,0.472,0.084,-17.6,40.98695652173913,12.313043478260866
sess_02510,user_0371,track_2578,sleep_induction,0,5.0,0.5,-4.55,4,0,143.0,0.603,0.916,0.387,0.564,0.033,-11.2,13.445454545454545,-8.445454545454545
sess_02511,user_0309,track_3868,anxiety_relief,1,49.0,49.3,0.35,3,-1,114.5,0.251,0.454,0.068,0.203,0.147,-17.3,29.947058823529414,19.052941176470586
sess_02512,user_0158,track_4331,grief_processing,2,62.8,67.6,4.82,6,0,69.2,0.728,0.479,0.677,0.394,0.02,-20.8,52.23809523809524,10.561904761904756
sess_02513,user_0131,track_3014,deep_focus,3,6.2,11.2,4.96,6,0,134.6,0.321,0.514,0.541,0.295,0.071,-14.8,13.668421052631578,-7.4684210526315775
sess_02514,user_0226,track_2444,mood_uplift,4,63.6,70.7,7.07,7,1,129.6,0.566,0.656,0.737,0.443,0.352,-15.9,51.62352941176471,11.976470588235294
sess_02515,user_0250,track_3834,sleep_induction,0,54.5,58.5,4.0,5,0,147.9,0.311,0.597,0.201,0.304,0.02,-2.4,41.24666666666667,13.25333333333333
sess_02516,user_0064,track_4806,anxiety_relief,1,39.2,42.9,3.62,6,0,164.3,0.551,0.65,0.133,0.623,0.243,-12.2,31.976470588235294,7.223529411764709
sess_02517,user_0428,track_3547,grief_processing,2,11.4,22.7,11.26,6,1,136.5,0.525,0.086,0.47,0.333,0.061,-12.2,18.46666666666667,-7.066666666666668
sess_02518,user_0212,track_1400,deep_focus,3,5.0,2.5,-2.47,3,-1,140.5,0.291,0.488,0.661,0.002,0.403,-10.6,38.59230769230769,-33.59230769230769
sess_02519,user_0017,track_1936,mood_uplift,4,29.9,23.0,-6.86,4,-1,104.0,0.765,0.188,0.386,0.047,0.142,-16.3,36.37222222222223,-6.4722222222222285
sess_02520,user_0013,track_0305,sleep_induction,0,73.0,76.7,3.67,4,0,73.4,0.723,0.364,0.468,0.516,0.159,-12.2,48.13181818181818,24.868181818181817
sess_02521,user_0327,track_1130,anxiety_relief,1,10.4,13.2,2.78,5,0,78.2,0.715,0.135,0.889,0.053,0.037,-18.1,8.51875,1.8812499999999996
sess_02522,user_0152,track_3925,grief_processing,2,59.1,66.2,7.13,8,1,131.7,0.374,0.49,0.2,0.249,0.492,-18.0,68.065,-8.964999999999996
sess_02523,user_0047,track_2341,deep_focus,3,5.0,8.7,3.74,5,0,99.3,0.082,0.712,0.54,0.261,0.441,-15.9,19.253333333333334,-14.253333333333334
sess_02524,user_0443,track_0805,mood_uplift,4,45.6,55.4,9.78,7,1,138.0,0.809,0.887,0.168,0.091,0.307,-21.7,47.010000000000005,-1.4100000000000037
sess_02525,user_0111,track_2652,sleep_induction,0,35.7,32.8,-2.93,6,0,143.6,0.387,0.655,0.525,0.321,0.038,-13.8,50.23571428571428,-14.535714285714278
sess_02526,user_0128,track_1276,anxiety_relief,1,45.0,52.5,7.53,7,1,87.0,0.458,0.455,0.435,0.242,0.081,-14.9,57.82777777777778,-12.827777777777783
sess_02527,user_0400,track_4883,grief_processing,2,5.0,13.8,8.8,6,1,96.6,0.82,0.157,0.774,0.551,0.083,-16.9,14.083333333333334,-9.083333333333334
sess_02528,user_0368,track_4179,deep_focus,3,27.2,30.0,2.81,6,0,81.4,0.473,0.593,0.261,0.6,0.026,-4.5,29.900000000000002,-2.700000000000003
sess_02529,user_0189,track_1067,mood_uplift,4,5.0,0.3,-4.74,4,0,118.7,0.369,0.232,0.478,0.166,0.063,-26.9,16.25,-11.25
sess_02530,user_0037,track_1732,sleep_induction,0,41.0,44.5,3.55,7,1,98.6,0.076,0.636,0.345,0.375,0.069,-19.5,34.214999999999996,6.785000000000004
sess_02531,user_0023,track_4127,anxiety_relief,1,31.2,40.3,9.05,7,1,95.9,0.462,0.344,0.321,0.16,0.046,-13.5,21.095,10.105
sess_02532,user_0142,track_3851,grief_processing,2,31.1,35.9,4.79,5,0,82.7,0.976,0.745,0.783,0.088,0.032,-3.9,27.605882352941176,3.4941176470588253
sess_02533,user_0408,track_0138,deep_focus,3,73.3,72.8,-0.55,4,0,164.9,0.435,0.597,0.122,0.262,0.302,-11.6,69.0625,4.237499999999997
sess_02534,user_0173,track_1199,mood_uplift,4,16.3,25.4,9.13,6,1,73.3,0.466,0.813,0.213,0.118,0.136,-8.7,36.3125,-20.0125
sess_02535,user_0344,track_1519,sleep_induction,0,49.7,53.9,4.24,5,0,47.0,0.433,0.696,0.154,0.573,0.095,-11.8,45.46111111111111,4.238888888888894
sess_02536,user_0347,track_3227,anxiety_relief,1,65.3,63.6,-1.76,4,0,103.1,0.207,0.607,0.148,0.689,0.223,-5.2,65.16315789473684,0.1368421052631561
sess_02537,user_0356,track_1622,grief_processing,2,27.4,34.3,6.89,6,1,127.9,0.297,0.32,0.643,0.736,0.033,-15.9,29.228571428571428,-1.8285714285714292
sess_02538,user_0186,track_2567,deep_focus,3,5.0,0.0,-8.36,4,-1,118.2,0.357,0.534,0.258,0.014,0.626,-5.6,14.305263157894737,-9.305263157894737
sess_02539,user_0304,track_3803,mood_uplift,4,23.0,24.1,1.06,5,0,114.0,0.647,0.24,0.643,0.465,0.246,-17.5,33.526666666666664,-10.526666666666664
sess_02540,user_0191,track_0124,sleep_induction,0,34.0,36.7,2.73,5,0,130.1,0.328,0.454,0.128,0.067,0.02,-11.1,58.72631578947368,-24.72631578947368
sess_02541,user_0020,track_1622,anxiety_relief,1,19.4,25.9,6.49,7,1,127.9,0.297,0.32,0.643,0.736,0.033,-15.9,19.029999999999998,0.370000000000001
sess_02542,user_0256,track_2558,grief_processing,2,14.6,15.1,0.46,6,0,148.1,0.701,0.343,0.152,0.062,0.112,-19.9,27.60909090909091,-13.00909090909091
sess_02543,user_0496,track_1893,deep_focus,3,35.3,34.2,-1.02,3,-1,40.3,0.143,0.425,0.427,0.057,0.11,-18.8,49.15294117647059,-13.852941176470594
sess_02544,user_0149,track_0025,mood_uplift,4,30.8,29.1,-1.68,6,0,94.4,0.185,0.313,0.116,0.162,0.171,-6.0,31.38823529411765,-0.5882352941176485
sess_02545,user_0369,track_4554,sleep_induction,0,19.1,20.3,1.21,6,0,158.4,0.255,0.512,0.462,0.089,0.748,-14.3,20.36111111111111,-1.2611111111111093
sess_02546,user_0456,track_4709,anxiety_relief,1,18.9,21.0,2.15,5,0,121.6,0.273,0.259,0.353,0.265,0.131,-6.6,22.554545454545455,-3.654545454545456
sess_02547,user_0337,track_2202,grief_processing,2,19.9,26.5,6.62,5,1,107.7,0.559,0.134,0.177,0.316,0.341,-8.6,11.743478260869566,8.156521739130433
sess_02548,user_0032,track_1475,deep_focus,3,5.0,3.0,-2.05,5,0,100.1,0.277,0.574,0.277,0.161,0.02,-8.1,14.153333333333334,-9.153333333333334
sess_02549,user_0466,track_3059,mood_uplift,4,5.0,6.8,1.79,5,0,95.5,0.557,0.412,0.663,0.746,0.207,-6.9,9.921428571428573,-4.921428571428573
sess_02550,user_0015,track_0844,sleep_induction,0,27.7,29.6,1.94,5,0,108.9,0.513,0.563,0.592,0.269,0.065,-23.5,29.200000000000003,-1.5000000000000036
sess_02551,user_0236,track_4442,anxiety_relief,1,29.3,32.6,3.3,7,1,103.9,0.555,0.562,0.261,0.045,0.061,-12.6,30.60769230769231,-1.3076923076923102
sess_02552,user_0285,track_0527,grief_processing,2,37.4,41.0,3.54,8,1,108.9,0.185,0.179,0.143,0.086,0.02,-22.6,25.318181818181817,12.081818181818182
sess_02553,user_0340,track_2647,deep_focus,3,46.9,39.3,-7.62,3,-1,89.6,0.559,0.246,0.619,0.163,0.204,-6.7,29.21578947368421,17.684210526315788
sess_02554,user_0338,track_3346,mood_uplift,4,43.7,42.0,-1.74,5,0,112.7,0.909,0.026,0.312,0.505,0.032,-13.1,36.16875,7.53125
sess_02555,user_0251,track_2811,sleep_induction,0,53.7,58.2,4.45,5,0,94.1,0.32,0.504,0.145,0.425,0.076,-5.0,41.14705882352941,12.55294117647059
sess_02556,user_0189,track_0216,anxiety_relief,1,25.1,29.7,4.59,6,0,121.1,0.851,0.198,0.376,0.21,0.02,-17.2,16.25,8.850000000000001
sess_02557,user_0144,track_3904,grief_processing,2,22.5,27.0,4.42,6,0,56.5,0.342,0.34,0.521,0.009,0.47,-20.8,18.955000000000002,3.544999999999998
sess_02558,user_0043,track_3546,deep_focus,3,16.0,18.0,1.96,4,0,153.2,0.211,0.557,0.258,0.074,0.148,-11.2,43.96818181818182,-27.96818181818182
sess_02559,user_0361,track_2191,mood_uplift,4,75.9,72.2,-3.7,4,0,77.1,0.555,0.267,0.502,0.036,0.064,-17.8,72.84117647058824,3.058823529411768
sess_02560,user_0472,track_3898,sleep_induction,0,22.9,26.1,3.27,7,1,85.9,0.272,0.719,0.596,0.267,0.275,-16.7,16.472727272727273,6.427272727272726
sess_02561,user_0148,track_2041,anxiety_relief,1,36.1,38.9,2.78,7,1,124.8,0.574,0.804,0.664,0.058,0.038,-7.2,29.87142857142857,6.228571428571431
sess_02562,user_0257,track_4804,grief_processing,2,40.8,48.3,7.54,6,1,91.1,0.727,0.699,0.876,0.075,0.02,-2.5,36.09411764705882,4.705882352941174
sess_02563,user_0428,track_4202,deep_focus,3,26.6,26.1,-0.57,5,0,121.2,0.072,0.676,0.484,0.496,0.231,-25.9,18.46666666666667,8.133333333333333
sess_02564,user_0102,track_3186,mood_uplift,4,27.5,26.1,-1.39,4,0,75.6,0.235,0.851,0.172,0.613,0.264,-10.6,26.1,1.3999999999999986
sess_02565,user_0399,track_0520,sleep_induction,0,20.2,23.6,3.39,5,0,75.9,0.222,0.737,0.684,0.266,0.056,-19.0,25.570588235294117,-5.370588235294118
sess_02566,user_0158,track_4965,anxiety_relief,1,30.9,29.2,-1.69,5,0,108.8,0.079,0.262,0.502,0.108,0.238,-3.6,52.23809523809524,-21.338095238095242
sess_02567,user_0416,track_2634,grief_processing,2,46.9,52.5,5.53,6,1,139.2,0.814,0.178,0.256,0.25,0.204,-8.9,53.45238095238095,-6.55238095238095
sess_02568,user_0023,track_3882,deep_focus,3,10.2,6.7,-3.46,5,0,114.7,0.137,0.835,0.742,0.217,0.268,-14.0,21.095,-10.895
sess_02569,user_0445,track_1781,mood_uplift,4,37.7,41.1,3.41,7,1,107.9,0.79,0.618,0.387,0.05,0.055,-12.9,40.054545454545455,-2.354545454545452
sess_02570,user_0366,track_0723,sleep_induction,0,39.1,40.5,1.36,4,0,60.1,0.921,0.243,0.195,0.466,0.318,-18.8,43.27391304347826,-4.173913043478258
sess_02571,user_0421,track_1854,anxiety_relief,1,9.1,13.3,4.19,7,1,119.3,0.769,0.168,0.331,0.303,0.173,-8.7,10.665217391304349,-1.5652173913043494
sess_02572,user_0178,track_0046,grief_processing,2,5.0,5.3,0.26,4,0,131.1,0.528,0.387,0.308,0.287,0.02,-18.4,9.126666666666667,-4.126666666666667
sess_02573,user_0315,track_2722,deep_focus,3,22.6,22.8,0.18,4,0,53.0,0.68,0.395,0.337,0.043,0.02,-22.3,32.970588235294116,-10.370588235294115
sess_02574,user_0383,track_2660,mood_uplift,4,60.6,61.2,0.59,4,0,74.8,0.369,0.635,0.568,0.114,0.205,-17.0,37.53888888888889,23.06111111111111
sess_02575,user_0106,track_0032,sleep_induction,0,26.9,29.5,2.57,5,0,89.6,0.737,0.502,0.587,0.102,0.048,-16.1,14.95263157894737,11.947368421052628
sess_02576,user_0391,track_0386,anxiety_relief,1,48.8,50.9,2.11,6,0,118.2,0.553,0.482,0.564,0.243,0.075,-11.2,42.01428571428572,6.785714285714278
sess_02577,user_0168,track_0020,grief_processing,2,32.7,35.7,3.03,7,1,99.5,0.278,0.333,0.4,0.241,0.02,-5.0,34.42857142857143,-1.7285714285714278
sess_02578,user_0267,track_3886,deep_focus,3,27.4,29.3,1.93,4,0,75.6,0.281,0.771,0.466,0.581,0.076,-4.6,29.092307692307692,-1.6923076923076934
sess_02579,user_0177,track_1399,mood_uplift,4,39.3,40.7,1.39,6,0,62.7,0.942,0.215,0.462,0.192,0.173,-17.8,23.075,16.224999999999998
sess_02580,user_0485,track_3147,sleep_induction,0,19.9,20.6,0.72,5,0,101.6,0.8,0.349,0.283,0.29,0.571,-16.5,16.33125,3.568749999999998
sess_02581,user_0459,track_2945,anxiety_relief,1,65.8,67.4,1.58,6,0,111.8,0.756,0.501,0.669,0.048,0.103,-10.0,46.336363636363636,19.46363636363636
sess_02582,user_0106,track_0308,grief_processing,2,21.0,26.6,5.6,6,1,122.5,0.511,0.315,0.567,0.134,0.324,-14.8,14.95263157894737,6.04736842105263
sess_02583,user_0433,track_2223,deep_focus,3,5.0,0.0,-7.95,3,-1,81.2,0.864,0.364,0.39,0.036,0.096,-20.8,12.056521739130435,-7.056521739130435
sess_02584,user_0211,track_0376,mood_uplift,4,35.6,34.8,-0.73,5,0,98.8,0.501,0.457,0.374,0.738,0.034,-15.7,31.446666666666665,4.153333333333336
sess_02585,user_0477,track_4903,sleep_induction,0,23.2,25.4,2.27,4,0,110.5,0.7,0.173,0.547,0.334,0.322,-16.1,35.2125,-12.0125
sess_02586,user_0328,track_1825,anxiety_relief,1,23.0,29.3,6.23,5,1,125.2,0.39,0.157,0.163,0.02,0.173,-9.3,26.76,-3.7600000000000016
sess_02587,user_0306,track_4622,grief_processing,2,41.5,40.3,-1.18,6,0,107.0,0.048,0.12,0.57,0.3,0.113,-14.0,46.99411764705882,-5.494117647058822
sess_02588,user_0273,track_1253,deep_focus,3,41.7,46.1,4.34,4,0,114.1,0.942,0.601,0.64,0.462,0.364,-10.9,43.25384615384615,-1.5538461538461448
sess_02589,user_0148,track_3455,mood_uplift,4,37.6,34.4,-3.24,4,0,79.6,0.6,0.713,0.273,0.484,0.147,-7.3,29.87142857142857,7.728571428571431
sess_02590,user_0204,track_1304,sleep_induction,0,5.0,7.4,2.43,6,0,97.5,0.368,0.537,0.362,0.149,0.348,-18.7,21.66470588235294,-16.66470588235294
sess_02591,user_0480,track_2302,anxiety_relief,1,35.3,42.7,7.39,5,1,40.0,0.71,0.59,0.211,0.115,0.041,-14.0,36.13181818181818,-0.8318181818181856
sess_02592,user_0372,track_2808,grief_processing,2,50.0,51.4,1.36,6,0,113.3,0.811,0.404,0.238,0.113,0.101,-10.3,41.4,8.600000000000001
sess_02593,user_0378,track_2493,deep_focus,3,10.1,8.5,-1.67,7,1,82.1,0.209,0.572,0.239,0.412,0.312,-16.4,24.327777777777776,-14.227777777777776
sess_02594,user_0058,track_4314,mood_uplift,4,63.0,62.6,-0.41,3,-1,104.1,0.311,0.784,0.458,0.101,0.318,-27.7,73.08888888888889,-10.088888888888889
sess_02595,user_0272,track_3228,sleep_induction,0,33.7,33.2,-0.52,5,0,123.5,0.835,0.092,0.137,0.482,0.045,-16.7,42.00909090909091,-8.309090909090905
sess_02596,user_0104,track_3448,anxiety_relief,1,5.0,6.8,1.79,6,0,88.9,0.43,0.651,0.176,0.529,0.406,-13.1,18.17142857142857,-13.17142857142857
sess_02597,user_0168,track_0220,grief_processing,2,29.2,34.0,4.89,6,0,98.3,0.313,0.217,0.733,0.354,0.154,-15.1,34.42857142857143,-5.228571428571431
sess_02598,user_0176,track_4776,deep_focus,3,33.0,32.3,-0.69,6,0,79.5,0.97,0.16,0.45,0.329,0.157,-13.5,39.35,-6.350000000000001
sess_02599,user_0404,track_3485,mood_uplift,4,19.1,33.9,14.8,8,1,137.4,0.731,0.916,0.496,0.489,0.104,-15.9,32.99444444444444,-13.894444444444439
sess_02600,user_0080,track_2130,sleep_induction,0,43.9,47.8,3.9,5,0,107.9,0.503,0.133,0.157,0.08,0.083,-21.0,28.768181818181816,15.131818181818183
sess_02601,user_0182,track_2900,anxiety_relief,1,5.0,14.8,9.84,7,1,88.2,0.457,0.509,0.324,0.323,0.34,-15.4,20.253333333333334,-15.253333333333334
sess_02602,user_0100,track_3241,grief_processing,2,39.2,33.8,-5.43,4,-1,79.4,0.93,0.961,0.126,0.062,0.196,-4.9,37.00526315789474,2.1947368421052644
sess_02603,user_0282,track_1887,deep_focus,3,34.6,35.9,1.28,4,0,111.0,0.956,0.177,0.372,0.296,0.669,-17.2,36.67058823529412,-2.0705882352941174
sess_02604,user_0434,track_0063,mood_uplift,4,5.2,6.7,1.5,5,0,122.6,0.236,0.554,0.196,0.141,0.022,-6.2,18.707692307692305,-13.507692307692306
sess_02605,user_0428,track_0422,sleep_induction,0,11.8,13.0,1.25,6,0,87.2,0.508,0.23,0.715,0.134,0.045,-21.9,18.46666666666667,-6.666666666666668
sess_02606,user_0401,track_4241,anxiety_relief,1,33.9,33.0,-0.91,4,0,79.5,0.681,0.16,0.124,0.16,0.237,-16.1,30.72,3.1799999999999997
sess_02607,user_0367,track_0753,grief_processing,2,17.6,17.1,-0.5,6,0,166.5,0.724,0.704,0.695,0.168,0.301,-14.1,29.81875,-12.21875
sess_02608,user_0483,track_4248,deep_focus,3,5.0,8.6,3.64,6,0,86.2,0.469,0.661,0.267,0.013,0.056,-15.6,12.833333333333334,-7.833333333333334
sess_02609,user_0062,track_4806,mood_uplift,4,5.0,12.6,7.59,5,1,164.3,0.551,0.65,0.133,0.623,0.243,-12.2,18.60909090909091,-13.60909090909091
sess_02610,user_0135,track_4471,sleep_induction,0,27.3,32.5,5.22,7,1,82.5,0.217,0.648,0.497,0.506,0.142,-13.7,31.78888888888889,-4.488888888888891
sess_02611,user_0172,track_0112,anxiety_relief,1,5.9,5.8,-0.07,6,0,87.2,0.916,0.868,0.457,0.194,0.236,-12.5,18.023529411764706,-12.123529411764705
sess_02612,user_0457,track_3378,grief_processing,2,30.2,35.1,4.83,6,0,76.0,0.399,0.43,0.454,0.313,0.215,-15.2,11.589473684210526,18.61052631578947
sess_02613,user_0030,track_4597,deep_focus,3,22.0,27.2,5.18,6,1,114.9,0.858,0.729,0.561,0.126,0.158,-15.0,52.120000000000005,-30.120000000000005
sess_02614,user_0067,track_2826,mood_uplift,4,35.0,35.1,0.09,3,-1,160.3,0.113,0.133,0.431,0.699,0.212,-14.4,40.121428571428574,-5.121428571428574
sess_02615,user_0231,track_0785,sleep_induction,0,5.0,8.9,3.86,6,0,112.5,0.42,0.347,0.665,0.394,0.264,-18.5,8.054545454545455,-3.0545454545454547
sess_02616,user_0333,track_1967,anxiety_relief,1,14.9,18.1,3.17,7,1,102.3,0.587,0.656,0.523,0.453,0.227,-11.2,10.329411764705881,4.570588235294119
sess_02617,user_0306,track_2302,grief_processing,2,36.5,37.2,0.73,6,0,40.0,0.71,0.59,0.211,0.115,0.041,-14.0,46.99411764705882,-10.494117647058822
sess_02618,user_0100,track_2596,deep_focus,3,23.6,27.6,4.03,5,0,142.1,0.096,0.319,0.701,0.348,0.043,-22.4,37.00526315789474,-13.405263157894737
sess_02619,user_0144,track_0072,mood_uplift,4,25.6,23.8,-1.77,5,0,77.4,0.185,0.431,0.176,0.464,0.08,-23.2,18.955000000000002,6.645
sess_02620,user_0335,track_4738,sleep_induction,0,31.2,28.3,-2.83,5,0,129.4,0.626,0.31,0.328,0.015,0.192,-2.6,30.6625,0.5374999999999979
sess_02621,user_0091,track_0555,anxiety_relief,1,46.4,46.6,0.26,5,0,95.8,0.787,0.099,0.136,0.202,0.281,-13.8,57.03125,-10.631250000000001
sess_02622,user_0081,track_4281,grief_processing,2,31.8,36.9,5.11,5,1,40.0,0.853,0.527,0.366,0.119,0.454,-13.0,50.325,-18.525000000000002
sess_02623,user_0216,track_1591,deep_focus,3,22.9,22.2,-0.68,5,0,62.7,0.642,0.627,0.183,0.081,0.196,-12.4,34.85909090909091,-11.95909090909091
sess_02624,user_0052,track_4217,mood_uplift,4,42.7,41.6,-1.08,5,0,119.3,0.652,0.379,0.202,0.771,0.081,-8.2,34.973684210526315,7.726315789473688
sess_02625,user_0414,track_1946,sleep_induction,0,43.2,46.9,3.7,7,1,82.4,0.507,0.713,0.32,0.124,0.354,-15.3,44.61538461538461,-1.4153846153846104
sess_02626,user_0113,track_1484,anxiety_relief,1,19.4,22.8,3.33,6,0,128.3,0.706,0.566,0.329,0.525,0.151,-7.8,35.15,-15.75
sess_02627,user_0154,track_4094,grief_processing,2,50.1,52.0,1.95,5,0,121.6,0.842,0.728,0.5,0.424,0.179,-5.8,53.728,-3.628
sess_02628,user_0464,track_4084,deep_focus,3,28.4,29.7,1.32,7,1,135.8,0.248,0.786,0.063,0.384,0.02,-9.3,29.186363636363637,-0.7863636363636388
sess_02629,user_0019,track_0005,mood_uplift,4,48.2,47.5,-0.65,4,0,65.9,0.468,0.771,0.579,0.031,0.317,-14.1,59.84583333333333,-11.645833333333329
sess_02630,user_0430,track_2350,sleep_induction,0,50.7,56.3,5.67,6,1,124.5,0.71,0.352,0.43,0.254,0.053,-32.6,77.0,-26.299999999999997
sess_02631,user_0102,track_2213,anxiety_relief,1,34.8,39.6,4.82,8,1,158.3,0.501,0.199,0.461,0.602,0.052,-20.9,26.1,8.699999999999996
sess_02632,user_0004,track_2485,grief_processing,2,35.3,40.6,5.37,8,1,101.6,0.192,0.387,0.521,0.323,0.347,-11.9,32.92173913043479,2.37826086956521
sess_02633,user_0390,track_1051,deep_focus,3,5.0,9.9,4.94,6,0,98.9,0.473,0.618,0.447,0.737,0.357,-10.2,12.6,-7.6
sess_02634,user_0237,track_1543,mood_uplift,4,28.8,35.5,6.74,6,1,101.9,0.731,0.984,0.717,0.383,0.37,-14.8,17.10952380952381,11.69047619047619
sess_02635,user_0228,track_0792,sleep_induction,0,16.7,20.1,3.45,5,0,120.3,0.231,0.868,0.232,0.22,0.084,-6.5,16.98333333333333,-0.28333333333333144
sess_02636,user_0031,track_1843,anxiety_relief,1,42.0,47.9,5.86,5,1,60.1,0.333,0.154,0.147,0.619,0.277,-15.7,37.38461538461539,4.615384615384613
sess_02637,user_0033,track_4350,grief_processing,2,38.0,38.1,0.07,6,0,99.0,0.911,0.4,0.124,0.352,0.026,-16.0,21.817647058823532,16.182352941176468
sess_02638,user_0043,track_1428,deep_focus,3,42.4,51.3,8.87,5,1,124.6,0.298,0.161,0.202,0.185,0.189,-18.0,43.96818181818182,-1.5681818181818201
sess_02639,user_0118,track_4153,mood_uplift,4,21.5,23.5,2.03,3,-1,79.8,0.639,0.531,0.121,0.289,0.02,-21.3,37.52777777777778,-16.02777777777778
sess_02640,user_0186,track_0910,sleep_induction,0,10.6,13.7,3.1,7,1,82.4,0.331,0.37,0.241,0.316,0.02,-18.0,14.305263157894737,-3.7052631578947377
sess_02641,user_0445,track_3699,anxiety_relief,1,47.1,50.6,3.47,5,0,68.2,0.661,0.198,0.372,0.249,0.305,-19.3,40.054545454545455,7.045454545454547
sess_02642,user_0272,track_0768,grief_processing,2,54.9,61.4,6.46,6,1,66.6,0.935,0.394,0.616,0.307,0.21,-18.3,42.00909090909091,12.89090909090909
sess_02643,user_0241,track_3380,deep_focus,3,5.0,3.7,-1.31,6,0,111.8,0.438,0.799,0.439,0.139,0.142,-6.6,9.47,-4.470000000000001
sess_02644,user_0345,track_4354,mood_uplift,4,43.9,46.2,2.29,4,0,74.2,0.616,0.829,0.265,0.32,0.021,-7.4,27.14545454545454,16.754545454545458
sess_02645,user_0075,track_0525,sleep_induction,0,40.9,41.5,0.57,7,1,91.7,0.632,0.8,0.413,0.222,0.213,-21.4,41.175,-0.2749999999999986
sess_02646,user_0483,track_4096,anxiety_relief,1,5.0,12.5,7.48,8,1,121.5,0.686,0.656,0.203,0.45,0.209,-15.1,12.833333333333334,-7.833333333333334
sess_02647,user_0010,track_1753,grief_processing,2,59.2,56.3,-2.85,5,0,88.0,0.699,0.764,0.175,0.151,0.408,-19.7,46.885714285714286,12.314285714285717
sess_02648,user_0353,track_4520,deep_focus,3,33.9,30.6,-3.3,5,0,73.3,0.317,0.822,0.407,0.08,0.143,0.0,47.64666666666667,-13.74666666666667
